variant,family,act,weight,scale,target_freq_mhz,converged,wns_ns,area_um2,submodule_areas,power_default_W,submodule_powers_default,power_vcd_W,submodule_powers_vcd,critical_path_ns,achieved_fmax_mhz,vcd_valid_cycles,sigma_act,sigma_w,K,blocks,source
baseline_act-INT8_w-E5M2_UE4M4,baseline,INT8,E5M2,UE4M4,400,true,0.0000,4085.298000,CustomOperator_INT8_to_E5M2_0: 59.9760 (1 inst); CustomOperator_INT8_to_E5M2_1: 59.2200 (1 inst); CustomOperator_INT8_to_E5M2_2: 65.8980 (1 inst); CustomOperator_INT8_to_E5M2_3: 69.1740 (1 inst); FPNAdder: 736.3440 (1 inst); FixedFPTree_exp8_mant10_out12_vec4_range29: 2238.1380 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M4_wide12: 478.9260 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M4_wide22: 286.3980 (1 inst),1.920000e-03,CustomOperator_INT8_to_E5M2_0: 2.370e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 2.300e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 2.400e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 2.320e-05 (1 inst); FPNAdder: 3.100e-04 (1 inst); FixedFPTree_exp8_mant10_out12_vec4_range29: 1.070e-03 (1 inst); SNPS_CLOCK_GATE: 6.430e-07 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M4_wide12: 2.920e-04 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M4_wide22: 1.420e-04 (1 inst),8.580000e-04,CustomOperator_INT8_to_E5M2_0: 2.010e-05 (1 inst); CustomOperator_INT8_to_E5M2_1: 1.930e-05 (1 inst); CustomOperator_INT8_to_E5M2_2: 2.120e-05 (1 inst); CustomOperator_INT8_to_E5M2_3: 1.950e-05 (1 inst); FPNAdder: 1.520e-04 (1 inst); FixedFPTree_exp8_mant10_out12_vec4_range29: 3.770e-04 (1 inst); SNPS_CLOCK_GATE: 5.810e-06 (1 inst); ScaleAddition_INT8_to_E5M2_scale_UE4M4_wide12: 1.240e-04 (1 inst); ScaleToFP19b_INT8_x_E5M2_UE4M4_wide22: 5.840e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E4M3_UE4M3,baseline,E5M2,E4M3,UE4M3,400,true,0.0000,4241.286001,CustomOperator_E5M2_to_E4M3_0: 51.6600 (1 inst); CustomOperator_E5M2_to_E4M3_1: 45.9900 (1 inst); CustomOperator_E5M2_to_E4M3_2: 62.6220 (1 inst); CustomOperator_E5M2_to_E4M3_3: 65.8980 (1 inst); FPNAdder: 615.7620 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 2740.5000 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 344.8620 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 228.6900 (1 inst),1.688000e-03,CustomOperator_E5M2_to_E4M3_0: 2.060e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.720e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 2.120e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 2.300e-05 (1 inst); FPNAdder: 2.510e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 1.040e-03 (1 inst); SNPS_CLOCK_GATE: 5.970e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 1.950e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 1.050e-04 (1 inst),7.735000e-04,CustomOperator_E5M2_to_E4M3_0: 1.740e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.440e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 1.780e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 2.000e-05 (1 inst); FPNAdder: 1.230e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 3.920e-04 (1 inst); SNPS_CLOCK_GATE: 5.300e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M3_wide10: 8.270e-05 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M3_wide18: 4.870e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E4M3_UE5M3,baseline,E5M2,E4M3,UE5M3,400,true,0.0000,4242.546004,CustomOperator_E5M2_to_E4M3_0: 51.5340 (1 inst); CustomOperator_E5M2_to_E4M3_1: 44.8560 (1 inst); CustomOperator_E5M2_to_E4M3_2: 64.7640 (1 inst); CustomOperator_E5M2_to_E4M3_3: 67.2840 (1 inst); FPNAdder: 612.7380 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 2719.9620 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 352.0440 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 244.0620 (1 inst),1.686000e-03,CustomOperator_E5M2_to_E4M3_0: 2.100e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.630e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 2.260e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 2.310e-05 (1 inst); FPNAdder: 2.560e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 1.010e-03 (1 inst); SNPS_CLOCK_GATE: 6.090e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 1.980e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 1.180e-04 (1 inst),7.684000e-04,CustomOperator_E5M2_to_E4M3_0: 1.710e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.430e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 1.950e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 1.940e-05 (1 inst); FPNAdder: 1.210e-04 (1 inst); FixedFPTree_exp8_mant7_out10_vec4_range43: 3.810e-04 (1 inst); SNPS_CLOCK_GATE: 5.300e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE5M3_wide10: 8.300e-05 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE5M3_wide18: 5.380e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E4M3_UE4M4,baseline,E5M2,E4M3,UE4M4,400,true,0.0000,4493.160002,CustomOperator_E5M2_to_E4M3_0: 49.5180 (1 inst); CustomOperator_E5M2_to_E4M3_1: 45.8640 (1 inst); CustomOperator_E5M2_to_E4M3_2: 65.6460 (1 inst); CustomOperator_E5M2_to_E4M3_3: 68.9220 (1 inst); FPNAdder: 627.9840 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 2899.7640 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 407.1060 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 249.2280 (1 inst),1.805000e-03,CustomOperator_E5M2_to_E4M3_0: 1.780e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.660e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 2.210e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 2.320e-05 (1 inst); FPNAdder: 2.630e-04 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 1.090e-03 (1 inst); SNPS_CLOCK_GATE: 5.990e-07 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 2.410e-04 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 1.210e-04 (1 inst),8.185000e-04,CustomOperator_E5M2_to_E4M3_0: 1.550e-05 (1 inst); CustomOperator_E5M2_to_E4M3_1: 1.400e-05 (1 inst); CustomOperator_E5M2_to_E4M3_2: 1.920e-05 (1 inst); CustomOperator_E5M2_to_E4M3_3: 1.920e-05 (1 inst); FPNAdder: 1.240e-04 (1 inst); FixedFPTree_exp8_mant7_out8_vec4_range43: 4.290e-04 (1 inst); SNPS_CLOCK_GATE: 5.300e-06 (1 inst); ScaleAddition_E5M2_to_E4M3_scale_UE4M4_wide8: 9.240e-05 (1 inst); ScaleToFP15b_E5M2_x_E4M3_UE4M4_wide18: 4.720e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE7M1,baseline,E5M2,E5M2,UE7M1,400,true,0.0000,4663.260006,CustomOperator_E5M2_to_E5M2_0: 47.5020 (1 inst); CustomOperator_E5M2_to_E5M2_1: 50.9040 (1 inst); CustomOperator_E5M2_to_E5M2_2: 59.2200 (1 inst); CustomOperator_E5M2_to_E5M2_3: 62.7480 (1 inst); FPNAdder: 661.7520 (1 inst); FixedFPTree_exp8_mant6_out16_vec4_range58: 3205.8180 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE7M1_wide16: 248.5980 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE7M1_wide20: 244.3140 (1 inst),1.647000e-03,CustomOperator_E5M2_to_E5M2_0: 1.780e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.920e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.020e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.100e-05 (1 inst); FPNAdder: 2.630e-04 (1 inst); FixedFPTree_exp8_mant6_out16_vec4_range58: 1.050e-03 (1 inst); SNPS_CLOCK_GATE: 6.210e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE7M1_wide16: 1.290e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE7M1_wide20: 1.140e-04 (1 inst),6.909000e-04,CustomOperator_E5M2_to_E5M2_0: 1.440e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.550e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 1.650e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 1.620e-05 (1 inst); FPNAdder: 1.200e-04 (1 inst); FixedFPTree_exp8_mant6_out16_vec4_range58: 3.590e-04 (1 inst); SNPS_CLOCK_GATE: 5.560e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE7M1_wide16: 4.490e-05 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE7M1_wide20: 4.520e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE6M2,baseline,E5M2,E5M2,UE6M2,400,true,0.0000,4966.794003,CustomOperator_E5M2_to_E5M2_0: 48.1320 (1 inst); CustomOperator_E5M2_to_E5M2_1: 44.8560 (1 inst); CustomOperator_E5M2_to_E5M2_2: 84.9240 (1 inst); CustomOperator_E5M2_to_E5M2_3: 83.0340 (1 inst); FPNAdder: 691.6140 (1 inst); FixedFPTree_exp8_mant6_out14_vec4_range58: 3306.6180 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE6M2_wide14: 347.6340 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE6M2_wide20: 271.7820 (1 inst),1.841000e-03,CustomOperator_E5M2_to_E5M2_0: 1.720e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.520e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.970e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.710e-05 (1 inst); FPNAdder: 2.930e-04 (1 inst); FixedFPTree_exp8_mant6_out14_vec4_range58: 1.110e-03 (1 inst); SNPS_CLOCK_GATE: 6.260e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE6M2_wide14: 1.940e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE6M2_wide20: 1.370e-04 (1 inst),7.644000e-04,CustomOperator_E5M2_to_E5M2_0: 1.430e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.180e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.060e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 1.920e-05 (1 inst); FPNAdder: 1.310e-04 (1 inst); FixedFPTree_exp8_mant6_out14_vec4_range58: 3.920e-04 (1 inst); SNPS_CLOCK_GATE: 5.560e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE6M2_wide14: 6.040e-05 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE6M2_wide20: 5.510e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE4M3,baseline,E5M2,E5M2,UE4M3,400,true,0.0000,5380.956005,CustomOperator_E5M2_to_E5M2_0: 48.2580 (1 inst); CustomOperator_E5M2_to_E5M2_1: 55.8180 (1 inst); CustomOperator_E5M2_to_E5M2_2: 79.1280 (1 inst); CustomOperator_E5M2_to_E5M2_3: 79.5060 (1 inst); FPNAdder: 688.0860 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 3638.3760 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 434.4480 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 266.2380 (1 inst),2.048000e-03,CustomOperator_E5M2_to_E5M2_0: 1.770e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.040e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.760e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.730e-05 (1 inst); FPNAdder: 2.890e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 1.260e-03 (1 inst); SNPS_CLOCK_GATE: 6.330e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 2.600e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 1.310e-04 (1 inst),8.681000e-04,CustomOperator_E5M2_to_E5M2_0: 1.420e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.620e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.010e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 1.870e-05 (1 inst); FPNAdder: 1.330e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 4.450e-04 (1 inst); SNPS_CLOCK_GATE: 5.560e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 1.070e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 5.260e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE5M3,baseline,E5M2,E5M2,UE5M3,400,true,0.0000,5430.096005,CustomOperator_E5M2_to_E5M2_0: 48.2580 (1 inst); CustomOperator_E5M2_to_E5M2_1: 51.4080 (1 inst); CustomOperator_E5M2_to_E5M2_2: 76.7340 (1 inst); CustomOperator_E5M2_to_E5M2_3: 82.4040 (1 inst); FPNAdder: 678.7620 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 3665.3400 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 446.1660 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 294.2100 (1 inst),2.076000e-03,CustomOperator_E5M2_to_E5M2_0: 1.760e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.950e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.870e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.650e-05 (1 inst); FPNAdder: 2.840e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 1.270e-03 (1 inst); SNPS_CLOCK_GATE: 6.300e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 2.660e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 1.520e-04 (1 inst),8.802000e-04,CustomOperator_E5M2_to_E5M2_0: 1.450e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.540e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.130e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 1.870e-05 (1 inst); FPNAdder: 1.280e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 4.530e-04 (1 inst); SNPS_CLOCK_GATE: 5.550e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE5M3_wide12: 1.090e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE5M3_wide20: 5.940e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE4M4,baseline,E5M2,E5M2,UE4M4,400,true,0.0000,5454.162004,CustomOperator_E5M2_to_E5M2_0: 48.1320 (1 inst); CustomOperator_E5M2_to_E5M2_1: 45.7380 (1 inst); CustomOperator_E5M2_to_E5M2_2: 67.5360 (1 inst); CustomOperator_E5M2_to_E5M2_3: 65.1420 (1 inst); FPNAdder: 749.1960 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 3611.5380 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 480.5640 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 302.4000 (1 inst),2.077000e-03,CustomOperator_E5M2_to_E5M2_0: 1.810e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.690e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 2.200e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.010e-05 (1 inst); FPNAdder: 3.130e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 1.250e-03 (1 inst); SNPS_CLOCK_GATE: 6.280e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 2.790e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 1.450e-04 (1 inst),8.754000e-04,CustomOperator_E5M2_to_E5M2_0: 1.440e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 1.220e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 1.680e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 1.580e-05 (1 inst); FPNAdder: 1.550e-04 (1 inst); FixedFPTree_exp8_mant6_out10_vec4_range58: 4.400e-04 (1 inst); SNPS_CLOCK_GATE: 5.560e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M4_wide10: 9.570e-05 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M4_wide20: 6.440e-05 (1 inst),2.5000,400.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E5M2_w-E5M2_UE4M3,baseline,E5M2,E5M2,UE4M3,488,true,0.0000,10141.866012,CustomOperator_E5M2_to_E5M2_0: 46.2420 (1 inst); CustomOperator_E5M2_to_E5M2_1: 58.8420 (1 inst); CustomOperator_E5M2_to_E5M2_2: 111.7620 (1 inst); CustomOperator_E5M2_to_E5M2_3: 111.6360 (1 inst); FPNAdder: 1132.3620 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 6979.5180 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 1081.7100 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 525.2940 (1 inst),4.622000e-03,CustomOperator_E5M2_to_E5M2_0: 1.690e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.260e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.690e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 3.470e-05 (1 inst); FPNAdder: 5.950e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 2.780e-03 (1 inst); SNPS_CLOCK_GATE: 6.290e-07 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 7.880e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 3.250e-04 (1 inst),2.004000e-03,CustomOperator_E5M2_to_E5M2_0: 1.590e-05 (1 inst); CustomOperator_E5M2_to_E5M2_1: 2.000e-05 (1 inst); CustomOperator_E5M2_to_E5M2_2: 3.040e-05 (1 inst); CustomOperator_E5M2_to_E5M2_3: 2.880e-05 (1 inst); FPNAdder: 2.850e-04 (1 inst); FixedFPTree_exp8_mant6_out12_vec4_range58: 1.070e-03 (1 inst); SNPS_CLOCK_GATE: 6.770e-06 (1 inst); ScaleAddition_E5M2_to_E5M2_scale_UE4M3_wide12: 3.420e-04 (1 inst); ScaleToFP17b_E5M2_x_E5M2_UE4M3_wide20: 1.360e-04 (1 inst),2.0492,488.0,1059,0.372,0.0366,2048,1,atfmax
baseline_act-E2M1_w-E2M1_UE8M0,baseline,E2M1,E2M1,UE8M0,500,true,0.0000,926.477998,CustomOperator_E2M1_to_E2M1_0: 9.0720 (1 inst); CustomOperator_E2M1_to_E2M1_1: 9.0720 (1 inst); CustomOperator_E2M1_to_E2M1_2: 9.4500 (1 inst); CustomOperator_E2M1_to_E2M1_3: 9.0720 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 68.9220 (1 inst); FPNAdder: 406.9800 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 343.8540 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),3.285000e-04,CustomOperator_E2M1_to_E2M1_0: 2.800e-06 (1 inst); CustomOperator_E2M1_to_E2M1_1: 2.840e-06 (1 inst); CustomOperator_E2M1_to_E2M1_2: 2.940e-06 (1 inst); CustomOperator_E2M1_to_E2M1_3: 2.740e-06 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 3.340e-05 (1 inst); FPNAdder: 1.360e-04 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 1.400e-04 (1 inst); SNPS_CLOCK_GATE: 5.940e-07 (1 inst),2.446000e-04,CustomOperator_E2M1_to_E2M1_0: 4.260e-06 (1 inst); CustomOperator_E2M1_to_E2M1_1: 4.280e-06 (1 inst); CustomOperator_E2M1_to_E2M1_2: 4.480e-06 (1 inst); CustomOperator_E2M1_to_E2M1_3: 3.990e-06 (1 inst); DirectToFP14b_E2M1_x_E2M1_UE8M0_wide14: 7.880e-06 (1 inst); FPNAdder: 6.400e-05 (1 inst); FixedFPTree_exp7_mant4_out14_vec4_range4: 9.750e-05 (1 inst); SNPS_CLOCK_GATE: 6.470e-06 (1 inst),2.0000,500.0,1059,0.372,0.0366,2048,1,e2m1_fsweep
baseline_act-E2M3_w-E2M1_UE8M0,baseline,E2M3,E2M1,UE8M0,500,true,0.0000,1112.579999,CustomOperator_E2M3_to_E2M1_0: 17.3880 (1 inst); CustomOperator_E2M3_to_E2M1_1: 16.8840 (1 inst); CustomOperator_E2M3_to_E2M1_2: 18.1440 (1 inst); CustomOperator_E2M3_to_E2M1_3: 17.5140 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 57.9600 (1 inst); FPNAdder: 406.8540 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 506.6460 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),4.469000e-04,CustomOperator_E2M3_to_E2M1_0: 5.730e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 5.400e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 5.620e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 5.320e-06 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 3.280e-05 (1 inst); FPNAdder: 1.350e-04 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 2.490e-04 (1 inst); SNPS_CLOCK_GATE: 5.870e-07 (1 inst),3.296000e-04,CustomOperator_E2M3_to_E2M1_0: 8.450e-06 (1 inst); CustomOperator_E2M3_to_E2M1_1: 7.980e-06 (1 inst); CustomOperator_E2M3_to_E2M1_2: 8.430e-06 (1 inst); CustomOperator_E2M3_to_E2M1_3: 7.670e-06 (1 inst); DirectToFP14b_E2M3_x_E2M1_UE8M0: 9.900e-06 (1 inst); FPNAdder: 6.220e-05 (1 inst); FixedFPTree_exp6_mant6_out6_vec4_range4: 1.650e-04 (1 inst); SNPS_CLOCK_GATE: 6.470e-06 (1 inst),2.0000,500.0,1059,0.372,0.0366,2048,1,5freq
baseline_act-E2M3_w-E2M3_UE8M0,baseline,E2M3,E2M3,UE8M0,500,true,0.0000,1271.969998,CustomOperator_E2M3_to_E2M3_0: 38.3040 (1 inst); CustomOperator_E2M3_to_E2M3_1: 38.0520 (1 inst); CustomOperator_E2M3_to_E2M3_2: 38.9340 (1 inst); CustomOperator_E2M3_to_E2M3_3: 39.1860 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 60.1020 (1 inst); FPNAdder: 413.9100 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 572.4180 (1 inst); SNPS_CLOCK_GATE: 1.8900 (1 inst),5.423000e-04,CustomOperator_E2M3_to_E2M3_0: 1.260e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.240e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.270e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.270e-05 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 3.380e-05 (1 inst); FPNAdder: 1.530e-04 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 2.960e-04 (1 inst); SNPS_CLOCK_GATE: 5.920e-07 (1 inst),4.094000e-04,CustomOperator_E2M3_to_E2M3_0: 1.620e-05 (1 inst); CustomOperator_E2M3_to_E2M3_1: 1.580e-05 (1 inst); CustomOperator_E2M3_to_E2M3_2: 1.650e-05 (1 inst); CustomOperator_E2M3_to_E2M3_3: 1.620e-05 (1 inst); DirectToFP14b_E2M3_x_E2M3_UE8M0: 1.030e-05 (1 inst); FPNAdder: 7.680e-05 (1 inst); FixedFPTree_exp6_mant8_out8_vec4_range4: 1.950e-04 (1 inst); SNPS_CLOCK_GATE: 6.470e-06 (1 inst),2.0000,500.0,1059,0.372,0.0366,2048,1,5freq
